condition,id,area,first_peak,start_size,end_size,bin_prey_area,difference_popping_point_end_of_growth_min,data,sgr_min,sgr_h
Averell,Averell-004-8c1617f7-7f66-4b94-8866-bcd44df57b83-28,4.788311146409949,42,0.8932780797274801,3.03056919073188,"[4.427, 6.133)",8,,0.0037147426397952602,0.22288455838771562
Averell,Averell-004-8c1617f7-7f66-4b94-8866-bcd44df57b83-29,11.423941003938385,51,1.35361770363612,13.450649749072209,"[6.133, 15.79]",-40,,0.006481255769193491,0.38887534615160946
Averell,Averell-004-8c1617f7-7f66-4b94-8866-bcd44df57b83-30,11.507154793454227,56,1.09056648997404,15.630241070098002,"[6.133, 15.79]",-32,,0.006506059359644371,0.39036356157866225
Averell,Averell-004-8c1617f7-7f66-4b94-8866-bcd44df57b83-31,7.701477888944339,47,1.0138432193226001,7.9901405199999624,"[6.133, 15.79]",-8,,0.0055728402381631445,0.33437041428978864
Averell,Averell-004-3b89e160-f344-4348-ac34-df1c494fd317-1,12.936733071335176,50,1.2933351338385601,14.34725161181928,"[6.133, 15.79]",-8,,0.006285042423013065,0.3771025453807839
Averell,Averell-004-3b89e160-f344-4348-ac34-df1c494fd317-4,6.744172124697936,71,0.6795489686270401,3.62243442147156,"[6.133, 15.79]",-48,,0.002810862249958554,0.16865173499751326
Averell,Averell-004-3b89e160-f344-4348-ac34-df1c494fd317-9,6.4684813905029355,52,0.7946338746042,10.070078739456418,"[6.133, 15.79]",16,,0.006092258810788462,0.3655355286473077
Averell,Averell-004-3b89e160-f344-4348-ac34-df1c494fd317-10,13.758807125721564,56,0.66310826777316,19.527001158233414,"[6.133, 15.79]",-72,,0.00782471951054809,0.46948317063288547
Averell,Averell-004-3b89e160-f344-4348-ac34-df1c494fd317-11,8.971297969751008,48,0.72887107118868,8.213612801579982,"[6.133, 15.79]",-96,,0.006162099556878748,0.3697259734127249
Averell,Averell-004-3b89e160-f344-4348-ac34-df1c494fd317-12,9.882776131315255,36,1.05768508826628,9.95758448383332,"[6.133, 15.79]",0,,0.008032830280302954,0.48196981681817724
Averell,Averell-004-3b89e160-f344-4348-ac34-df1c494fd317-14,9.64450985291235,48,0.65214780053724,10.919572065374979,"[6.133, 15.79]",0,,0.007429134505648525,0.4457480703389115
Averell,Averell-004-3b89e160-f344-4348-ac34-df1c494fd317-15,8.89569906287005,39,1.41938050705164,8.17102832437836,"[6.133, 15.79]",0,,0.005416286248459791,0.3249771749075875
Averell,Averell-004-3b89e160-f344-4348-ac34-df1c494fd317-16,9.932130452638903,46,1.25497349851284,11.58498531740258,"[6.133, 15.79]",-16,,0.006238868863908225,0.3743321318344935
Averell,Averell-004-3b89e160-f344-4348-ac34-df1c494fd317-17,9.366430223283302,44,0.91519901419932,8.41763883718656,"[6.133, 15.79]",8,,0.006990393664281358,0.4194236198568815
Averell,Averell-004-eb298c00-60ae-4c0f-bfbd-5789acd2c352-2,6.760427858388686,37,0.35621518516740003,5.00345329319748,"[6.133, 15.79]",16,,0.007509333900280601,0.45056003401683603
Averell,Averell-004-eb298c00-60ae-4c0f-bfbd-5789acd2c352-8,10.15007763967946,44,0.26305121366208,12.5223338170386,"[6.133, 15.79]",0,,0.009138795833952273,0.5483277500371364
Averell,Averell-004-eb298c00-60ae-4c0f-bfbd-5789acd2c352-9,8.280792311875066,33,0.56994429626784,2.33457952125096,"[6.133, 15.79]",40,,0.0042267190076216935,0.2536031404573016
Averell,Averell-004-eb298c00-60ae-4c0f-bfbd-5789acd2c352-16,9.99815267293553,48,0.6083059315935601,11.62356014219682,"[6.133, 15.79]",0,,0.007252553173964474,0.43515319043786843
Averell,Averell-004-eb298c00-60ae-4c0f-bfbd-5789acd2c352-18,9.788286638591355,44,0.36717565240332,12.476452506688338,"[6.133, 15.79]",0,,0.009334041082179324,0.5600424649307594
Averell,Averell-004-eb298c00-60ae-4c0f-bfbd-5789acd2c352-19,6.518170123605903,39,1.0138432193226001,6.4118733330132,"[6.133, 15.79]",0,,0.0059377374801614985,0.35626424880968993
Averell,Averell-004-eb298c00-60ae-4c0f-bfbd-5789acd2c352-20,6.3521202407417405,37,0.94260018228912,6.51051753813648,"[6.133, 15.79]",0,,0.006714191346040444,0.40285148076242666
Averell,Averell-004-eb298c00-60ae-4c0f-bfbd-5789acd2c352-22,12.286492372629118,52,0.97548158399688,14.711864787519623,"[6.133, 15.79]",-24,,0.006958217335617102,0.4174930401370261
Averell,Averell-005-c5baaa7b-ed44-473f-8287-3ee7ad122cd5-2,9.217692164820651,48,1.07412578912016,8.26967252950164,"[6.133, 15.79]",0,,0.005766236757757639,0.3459742054654583
Averell,Averell-005-c5baaa7b-ed44-473f-8287-3ee7ad122cd5-3,8.143177139182272,51,1.0850862563560801,5.2884254413314,"[6.133, 15.79]",-160,,0.004337424373188471,0.26024546239130825
Averell,Averell-005-c5baaa7b-ed44-473f-8287-3ee7ad122cd5-5,6.618608996009385,41,0.9974025184687201,4.4663903986374,"[6.133, 15.79]",8,,0.005325829718271236,0.31954978309627413
Averell,Averell-005-c5baaa7b-ed44-473f-8287-3ee7ad122cd5-8,6.595548231451307,47,0.97000135037892,7.04758043269656,"[6.133, 15.79]",-88,,0.0059627887250425435,0.3577673235025526
Averell,Averell-005-c5baaa7b-ed44-473f-8287-3ee7ad122cd5-23,9.723370372765173,43,1.10700719082792,7.990180614985681,"[6.133, 15.79]",-136,,0.006286718566061639,0.3772031139636983
Averell,Averell-005-c5baaa7b-ed44-473f-8287-3ee7ad122cd5-24,8.806816933280281,50,1.18921069509732,7.76549103664932,"[6.133, 15.79]",-88,,0.005372914962224483,0.32237489773346895
Averell,Averell-005-c5baaa7b-ed44-473f-8287-3ee7ad122cd5-27,10.069787788996972,45,1.12892812529976,7.940371959971176,"[6.133, 15.79]",-88,,0.006178348290136656,0.3707008974081994
Averell,Averell-005-c5baaa7b-ed44-473f-8287-3ee7ad122cd5-28,8.77304698325133,45,0.8877978461095201,5.03633469490524,"[6.133, 15.79]",8,,0.005641594169557273,0.3384956501734364
Averell,Averell-005-c5baaa7b-ed44-473f-8287-3ee7ad122cd5-31,7.729212374225018,44,1.10152695720996,4.48283109949128,"[6.133, 15.79]",-56,,0.004775750722493033,0.286545043349582
Averell,Averell-005-8e246bdf-a65d-49f8-bbd9-cec3d2817271-10,10.820369327999039,56,0.8494362107838,9.686156951426273,"[6.133, 15.79]",-8,,0.006090368840163897,0.36542213040983385
Averell,Averell-005-8e246bdf-a65d-49f8-bbd9-cec3d2817271-18,7.961473576447975,45,1.10700719082792,8.733739847233247,"[6.133, 15.79]",0,,0.006298626061663363,0.3779175636998018
Averell,Averell-005-8e246bdf-a65d-49f8-bbd9-cec3d2817271-25,12.066576440895062,44,1.7153131224214802,13.064876945216641,"[6.133, 15.79]",0,,0.005663578838087003,0.3398147302852202
Averell,Averell-005-8e246bdf-a65d-49f8-bbd9-cec3d2817271-39,6.95601824941251,43,1.25497349851284,5.6446406264988,"[6.133, 15.79]",0,,0.004492520642034101,0.26955123852204604
Averell,Averell-005-8e246bdf-a65d-49f8-bbd9-cec3d2817271-42,8.937591389926068,46,0.59734546435764,6.3296698287438,"[6.133, 15.79]",0,,0.00673564392151991,0.4041386352911946
Averell,Averell-005-8e246bdf-a65d-49f8-bbd9-cec3d2817271-50,10.258441908101348,41,1.41390027343368,8.23171924651598,"[6.133, 15.79]",0,,0.0055892098509146785,0.3353525910548807
Averell,Averell-005-8e246bdf-a65d-49f8-bbd9-cec3d2817271-54,14.373878505069683,59,1.37553863810796,15.213835977193106,"[6.133, 15.79]",-16,,0.005800424871155197,0.3480254922693118
Averell,Averell-005-8e246bdf-a65d-49f8-bbd9-cec3d2817271-58,13.417281737200273,85,0.7507920056605201,18.323352754429774,"[6.133, 15.79]",-288,,0.005612542706340522,0.33675256238043133
Averell,Averell-005-8e246bdf-a65d-49f8-bbd9-cec3d2817271-67,8.011567462385623,37,1.41390027343368,5.488989219640264,"[6.133, 15.79]",24,,0.004824595365342673,0.28947572192056037
Averell,Averell-005-8e246bdf-a65d-49f8-bbd9-cec3d2817271-78,8.17079708365619,46,1.33169676916428,6.2639070253282805,"[6.133, 15.79]",8,,0.004849305100542437,0.29095830603254624
Averell,Averell-005-8e246bdf-a65d-49f8-bbd9-cec3d2817271-80,10.709176068010944,48,1.3128327192254,12.206691022646288,"[6.133, 15.79]",40,,0.0048942319489522195,0.29365391693713316
Averell,Averell-005-8e246bdf-a65d-49f8-bbd9-cec3d2817271-81,9.039598923819975,57,1.1547311227280534,12.209488860468758,"[6.133, 15.79]",-48,,0.005789609399573608,0.34737656397441646
Averell,Averell-005-8e246bdf-a65d-49f8-bbd9-cec3d2817271-82,9.095042891035268,41,1.2604537321308,4.4663903986374,"[6.133, 15.79]",8,,0.004341421340265014,0.26048528041590086
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-1,7.309973861070113,44,1.11796765806384,7.677867583990545,"[6.133, 15.79]",0,,0.006691623035069154,0.40149738210414926
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-3,3.807870092760299,33,0.6795489686270401,2.66887377194652,"[1.727, 4.427)",16,,0.005639107847917266,0.33834647087503594
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-4,3.6024837730388173,34,0.58638499712172,2.849418214237173,"[1.727, 4.427)",8,,0.006558259188298501,0.3934955512979101
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-6,4.80323066956484,36,0.89875831334544,3.29910063801192,"[4.427, 6.133)",0,,0.004210562984015985,0.25263377904095913
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-7,4.834265567140941,34,0.8165548090760401,3.67723675765116,"[4.427, 6.133)",8,,0.004656564404153949,0.27939386424923696
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-8,4.477290069180022,31,0.6576280341552,2.9169601778488206,"[4.427, 6.133)",16,,0.0065670600827993555,0.39402360496796135
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-10,2.144326872081129,13,0.0822035042694,0.62474663244744,"[1.727, 4.427)",24,,0.026409747553261854,1.5845848531957112
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-11,6.13415483714607,41,0.84395597716584,3.88000540151568,"[6.133, 15.79]",72,,0.0050891973538279515,0.30535184122967707
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-12,4.892744956487562,40,0.63570709968336,3.278703079954866,"[4.427, 6.133)",-8,,0.006895036643798225,0.4137021986278935
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-14,3.4322240901585763,29,0.61378616521152,3.35390297419152,"[1.727, 4.427)",8,,0.007813943554002173,0.4688366132401304
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-15,3.943751714320603,37,0.72887107118868,3.07441105967556,"[1.727, 4.427)",16,,0.005682884877250295,0.3409730926350177
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-17,3.781649051691833,32,0.65214780053724,2.88808311666492,"[1.727, 4.427)",16,,0.006514457761087343,0.39086746566524055
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-21,7.029130077872444,41,0.86587691163768,8.550735115849168,"[6.133, 15.79]",0,,0.007243600893515346,0.43461605361092076
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-22,4.634824267369994,36,1.03576415379444,3.79232166362832,"[4.427, 6.133)",16,,0.004404260184686633,0.264255611081198
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-24,5.040558284818969,37,1.05220485464832,3.65531582317932,"[4.427, 6.133)",0,,0.005023649584567248,0.30141897507403487
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-25,4.954411291170863,41,1.0850862563560801,3.022120841343525,"[4.427, 6.133)",16,,0.003576195113761671,0.21457170682570026
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-29,2.4868501813267097,15,0.12604537321308001,0.97548158399688,"[1.727, 4.427)",0,,0.01795073133764172,1.0770438802585032
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-32,4.785295227001561,39,0.8932780797274801,3.8947246681759524,"[4.427, 6.133)",-72,,0.005607213448397443,0.3364328069038466
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-34,4.69956079072217,33,0.8549164444017601,3.46350764655072,"[4.427, 6.133)",8,,0.005961332682784786,0.35767996096708715
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-35,6.160280142875823,43,1.03576415379444,4.6855997433558,"[6.133, 15.79]",8,,0.004892645021072774,0.29355870126436645
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-36,4.269227766576964,36,0.97548158399688,3.66079605679728,"[1.727, 4.427)",-72,,0.005322173350299883,0.319330401017993
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-38,6.230320594963049,38,0.93711994867116,5.184301002590161,"[6.133, 15.79]",-8,,0.006524022861094227,0.3914413716656536
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-39,4.6501417786817605,34,0.8494362107838,4.313353400385934,"[4.427, 6.133)",16,,0.00636095664114398,0.3816573984686388
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-41,3.610140699813918,32,0.72887107118868,3.459269310762284,"[1.727, 4.427)",16,,0.0071086443465831085,0.4265186607949865
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-44,4.636120892741472,35,0.63570709968336,3.9183670368414,"[4.427, 6.133)",-24,,0.007468923124440612,0.4481353874664367
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-52,5.491088916667912,41,0.94808041590708,4.5979160054684405,"[4.427, 6.133)",0,,0.0050633047064070425,0.3037982823844225
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-53,2.2825039111178413,18,0.44389892305476003,1.10152695720996,"[1.727, 4.427)",-40,,0.006635512357927033,0.398130741475622
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-56,5.6209709967005725,37,1.04672462103036,6.0258219867790945,"[4.427, 6.133)",8,,0.007185595628003549,0.4311357376802129
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-58,3.5908981702441376,31,0.7398315384246,2.89904358390084,"[1.727, 4.427)",8,,0.0062958477303139485,0.37775086381883693
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-60,4.101595328806977,33,0.50596383634964,3.754591587846534,"[1.727, 4.427)",48,,0.007969054258953646,0.4781432555372188
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-61,4.204328417614288,35,0.7398315384246,3.19431822177936,"[1.727, 4.427)",32,,0.005096461644334553,0.30578769866007316
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-64,3.725104191705846,32,0.87135714525564,3.7539600283026,"[1.727, 4.427)",8,,0.006670406709435801,0.40022440256614805
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-66,5.101599865167719,37,0.583652299282383,4.89401196855632,"[4.427, 6.133)",32,,0.004832376579050519,0.28994259474303113
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-70,2.007351125593818,10,0.04384186894368,0.9974025184687201,"[1.727, 4.427)",16,,0.04710300416836557,2.826180250101934
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-75,4.164103160226606,35,0.89875831334544,4.422260921097922,"[1.727, 4.427)",16,,0.006284230844399081,0.37705385066394487
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-79,4.4039565264721485,35,1.0669603491925588,4.209933731175988,"[1.727, 4.427)",32,,0.0039581568838012995,0.23748941302807797
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-80,4.625192076595244,43,0.8165548090760401,4.0608531109083605,"[4.427, 6.133)",0,,0.005482113901958259,0.32892683411749557
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-83,4.291781780986874,35,0.8220350426940001,3.6313295582708984,"[1.727, 4.427)",8,,0.006039749208196184,0.36238495249177105
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-86,5.598117113178736,34,0.9864420512328,4.4937915667272,"[4.427, 6.133)",8,,0.0065193779924543165,0.391162679547259
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-89,4.486620614813874,34,0.84395597716584,3.61147395423564,"[4.427, 6.133)",8,,0.005749681125370393,0.3449808675222236
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-90,3.691904772623266,33,0.77271294013236,3.9731693730210003,"[1.727, 4.427)",16,,0.0068883328128252945,0.4132999687695177
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-91,3.925599000299062,25,0.9261594814352401,2.2962178859252402,"[1.727, 4.427)",16,,0.005153542937095523,0.3092125762257314
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-94,3.91452020780641,33,0.7179106039527601,3.34842274057356,"[1.727, 4.427)",8,,0.006681535648104435,0.4008921388862661
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-96,4.51573744362536,34,0.72887107118868,3.66627629041524,"[4.427, 6.133)",8,,0.007190843515156568,0.43145061090939407
Joe,Joe-004-992c06ba-426d-4f2b-98a6-cc227e46c4c7-99,3.94938866618981,32,0.86039667801972,2.63599237023876,"[1.727, 4.427)",8,,0.00481701594133056,0.2890209564798336
Joe,Joe-004-05e2295a-1b8b-409f-a70a-2bb2932dfa75-2,3.127322846616565,28,0.62474663244744,2.1592120454762402,"[1.727, 4.427)",16,,0.006468994033905957,0.3881396420343574
Joe,Joe-004-05e2295a-1b8b-409f-a70a-2bb2932dfa75-5,4.432897146437435,30,0.8220350426940001,3.05249012520372,"[4.427, 6.133)",8,,0.006029435991159379,0.36176615946956275
Joe,Joe-004-05e2295a-1b8b-409f-a70a-2bb2932dfa75-6,4.686016365876653,37,0.9261594814352401,3.2662192363041602,"[4.427, 6.133)",8,,0.004457129745076523,0.2674277847045914
Joe,Joe-004-05e2295a-1b8b-409f-a70a-2bb2932dfa75-7,3.8156459764620134,25,0.81107457545808,2.75107727621592,"[1.727, 4.427)",-48,,0.005443880998439992,0.3266328599063995
Joe,Joe-004-05e2295a-1b8b-409f-a70a-2bb2932dfa75-12,3.753208952633731,31,0.80011410822216,2.52638769787956,"[1.727, 4.427)",16,,0.005661403273017239,0.3396841963810343
Joe,Joe-004-05e2295a-1b8b-409f-a70a-2bb2932dfa75-14,4.641101800652384,39,0.7179106039527601,2.61955166938488,"[4.427, 6.133)",16,,0.00459964067652269,0.2759784405913614
Joe,Joe-004-05e2295a-1b8b-409f-a70a-2bb2932dfa75-15,4.526415871204456,33,1.0138432193226001,3.11277269500128,"[4.427, 6.133)",16,,0.004116926188835375,0.2470155713301225
Joe,Joe-004-05e2295a-1b8b-409f-a70a-2bb2932dfa75-18,4.731592899825106,34,0.86587691163768,3.5676320852919603,"[4.427, 6.133)",-40,,0.006282003485424304,0.3769202091254582
Joe,Joe-004-05e2295a-1b8b-409f-a70a-2bb2932dfa75-19,3.713634473551599,38,0.8877978461095201,3.58407278614584,"[1.727, 4.427)",-24,,0.005021280928909439,0.30127685573456636
Joe,Joe-004-05e2295a-1b8b-409f-a70a-2bb2932dfa75-23,3.529065502255121,36,0.46033962390864003,3.6717565240332,"[1.727, 4.427)",-56,,0.007407960020389431,0.4444776012233659
Joe,Joe-004-05e2295a-1b8b-409f-a70a-2bb2932dfa75-24,4.815536510432347,33,0.94260018228912,3.77040072915648,"[4.427, 6.133)",-32,,0.006222643751321602,0.3733586250792961
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-2,5.698570921910028,40,0.7398315384246,5.23910333876976,"[4.427, 6.133)",16,,0.0070373278724855035,0.4222396723491302
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-4,3.4786933515572627,34,0.51514196008824,2.55378886596936,"[1.727, 4.427)",16,,0.006321621803197575,0.3792973081918545
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-5,1.7266210825023705,26,0.06576280341552,0.20824887748248,"[1.727, 4.427)",176,,0.003925198409295021,0.23551190455770127
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-6,3.8150302719600973,31,0.7946338746042,2.1372911110044,"[1.727, 4.427)",16,,0.004388476480440981,0.26330858882645886
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-7,5.508020249983513,36,0.83299550992992,3.8635647006618,"[4.427, 6.133)",8,,0.0061584216686134535,0.3695053001168072
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-8,5.6160373343621295,41,0.8165548090760401,5.458312683488161,"[4.427, 6.133)",8,,0.006231399881792536,0.37388399290755214
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-9,5.0937404477396875,39,0.8494362107838,4.53215320205292,"[4.427, 6.133)",8,,0.005864204681027857,0.3518522808616714
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-11,2.3152932509559827,15,0.17536747577472,1.1563292933895601,"[1.727, 4.427)",8,,0.021395916385791997,1.28375498314752
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-14,6.639257413564512,43,0.98096181761484,6.987297862899,"[6.133, 15.79]",8,,0.006971593617609165,0.4182956170565499
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-15,3.7730550239348304,47,0.7891536409862401,3.1340470835144716,"[1.727, 4.427)",-48,,0.0049544465918834385,0.29726679551300633
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-16,4.128264787671156,33,0.73435130480664,3.03056919073188,"[1.727, 4.427)",8,,0.006182786871180251,0.3709672122708151
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-18,5.322649690655449,29,0.49870125923436004,2.9593261536984,"[4.427, 6.133)",16,,0.007151336391709248,0.4290801835025549
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-19,5.197838835594601,38,0.90971878058136,5.422156634302212,"[4.427, 6.133)",-8,,0.006789570410495975,0.4073742246297585
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-21,3.691634685810709,33,0.72887107118868,2.5921505012950803,"[1.727, 4.427)",8,,0.005941636611092772,0.3564981966655663
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-22,2.467444235123901,13,0.20276864386452,1.13440835891772,"[1.727, 4.427)",24,,0.020288649061549518,1.217318943692971
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-25,2.9050253086733804,23,0.29593261536984,1.81943756116272,"[1.727, 4.427)",-80,,0.010844829368254826,0.6506897620952896
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-30,2.4801494205833405,26,0.69050943586296,2.5630362698100835,"[1.727, 4.427)",0,,0.00770478009261397,0.4622868055568382
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-31,4.6440279139184515,35,0.9042385469634,3.7101181593589203,"[4.427, 6.133)",8,,0.0060450662286010565,0.3627039737160634
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-33,5.329917977934455,36,0.8549164444017601,4.29102292286268,"[4.427, 6.133)",8,,0.006790176224936865,0.4074105734962119
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-34,4.671930255855443,41,0.83847574354788,3.72107862659484,"[4.427, 6.133)",8,,0.00502859602248606,0.30171576134916356
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-36,3.9954778053985116,47,0.61378616521152,1.86875966372436,"[1.727, 4.427)",96,,0.003386817083813275,0.2032090250287965
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-37,6.06136324506959,32,1.0412443874124,3.79780189724628,"[4.427, 6.133)",24,,0.004903472988205272,0.2942083792923163
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-38,3.8432219668965466,33,0.94808041590708,3.10181222776536,"[1.727, 4.427)",-56,,0.005227813064967093,0.31366878389802555
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-39,4.220426076719483,37,0.66310826777316,3.44158671207888,"[1.727, 4.427)",8,,0.006131724119537303,0.36790344717223816
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-41,5.198696221852842,41,0.94808041590708,4.521192734817,"[4.427, 6.133)",0,,0.005084791251159933,0.305087475069596
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-42,3.712762777318723,36,0.70695013671684,3.38678437589928,"[1.727, 4.427)",8,,0.005454272633629146,0.32725635801774877
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-43,3.274048329154911,36,0.6099584717005835,2.500328168351405,"[1.727, 4.427)",8,,0.003931409140567142,0.23588454843402853
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-44,3.708899762678705,35,0.81107457545808,3.4196386407891612,"[1.727, 4.427)",8,,0.005756179302297782,0.3453707581378669
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-46,4.271586837429485,32,0.97548158399688,3.44706694569684,"[1.727, 4.427)",8,,0.005655999728754717,0.33935998372528303
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-47,2.449848770609627,15,0.69050943586296,1.54542588026472,"[1.727, 4.427)",0,,0.008349837017550488,0.5009902210530293
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-48,3.6706125127801656,24,0.80011410822216,2.8368087702394384,"[1.727, 4.427)",0,,0.006445492439371428,0.3867295463622857
Joe,Joe-004-b8df0b10-62a8-4600-9fa1-0c1ab7c0d6f1-49,3.8472132043181,29,0.62474663244744,4.354444439940917,"[1.727, 4.427)",-16,,0.009743269275861575,0.5845961565516945
Joe,Joe-005-5467ba78-8403-4955-9ca8-b452526132a8-1,5.880172114774239,41,0.8768373788736,3.4196657776070403,"[4.427, 6.133)",16,,0.004073057134518331,0.24438342807109986
Joe,Joe-005-5467ba78-8403-4955-9ca8-b452526132a8-2,4.600646982906442,37,0.95356064952504,3.1566145639449603,"[4.427, 6.133)",16,,0.004456356662829709,0.2673813997697826
Joe,Joe-005-5467ba78-8403-4955-9ca8-b452526132a8-3,6.045243388950452,36,0.90971878058136,5.069216096613,"[4.427, 6.133)",8,,0.0066362696713135935,0.39817618027881563
Joe,Joe-005-5467ba78-8403-4955-9ca8-b452526132a8-4,5.949243244129105,40,1.01932345294056,3.30458087162988,"[4.427, 6.133)",8,,0.004262634456115457,0.25575806736692747
Joe,Joe-005-5467ba78-8403-4955-9ca8-b452526132a8-5,3.605803739571696,41,0.7946338746042,3.38678437589928,"[1.727, 4.427)",-240,,0.004475627815831988,0.26853766894991926
Joe,Joe-005-5467ba78-8403-4955-9ca8-b452526132a8-10,2.511422957031448,19,0.44389892305476003,1.46322237599532,"[1.727, 4.427)",8,,0.009975587524670263,0.5985352514802158
